match_id,season,match_name,home_team,away_team,venue,batting_innings,bowling_innings,Player_name,Starting_11,bowling_team_bowl,batting_team_bat,prev_runs,prev_balls,prev_sixes,prev_fours,prev_wickets,prev_conceded,prev_Overs_Bowled,prev_catches,prev_Dream Team,prev_Total_FP,prev_overs,prev_fielding_heroics,prev_duck,luck,Total_FP
11774,2019,PBKS v RCB,PBKS,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,2.0,Mohammed Shami,4.0,PBKS,,,,,,3.0,21.0,"[2, 4, 16, 18]",,1.0,95.0,4.0,,0,4,27.0
11775,2019,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,2.0,Mohammed Shami,4.0,PBKS,,,,,,1.0,43.0,"[2, 5, 16, 19]",,1.0,27.0,4.0,,0,61,58.0
11776,2019,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1.0,2.0,Mohammed Shami,4.0,PBKS,,,,,,2.0,46.0,"[9, 13, 18, 20]",1.0,1.0,58.0,4.0,0.0,0,28,41.0
11777,2019,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Mohammed Shami,4.0,PBKS,,,,,,1.0,21.0,"[1, 3, 17, 19]",,1.0,41.0,4.0,,0,76,23.0
11778,2019,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Mohammed Shami,4.0,PBKS,PBKS,,,,,1.0,53.0,"[2, 4, 6, 19]",,0.0,23.0,4.0,,0,84,71.0
11779,2019,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,2.0,Mohammed Shami,4.0,PBKS,,1.0,1.0,0.0,0.0,2.0,36.0,"[5, 12, 17, 19]",1.0,1.0,71.0,4.0,0.0,0,6,33.0
11780,2019,PBKS v CSK,PBKS,CSK,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2.0,1.0,Mohammed Shami,4.0,PBKS,,,,,,1.0,15.0,"[1, 3, 15]",,1.0,33.0,3.0,,0,82,74.0
11781,2020,DC v PBKS,DC,PBKS,Dubai International Cricket Stadium,2.0,1.0,Mohammed Shami,4.0,PBKS,PBKS,,,,,2.0,17.0,"[2, 4, 20]",1.0,1.0,74.0,3.0,0.0,0,45,97.0
11782,2020,PBKS v SRH,PBKS,SRH,Dubai International Cricket Stadium,1.0,2.0,Mohammed Shami,4.0,PBKS,,0.0,0.0,0.0,0.0,3.0,15.0,"[2, 4, 6, 15]",1.0,1.0,97.0,4.0,0.0,1,56,29.0
11783,2020,PBKS v MI,PBKS,MI,"Sheikh Zayed Stadium, Abu Dhabi",2.0,1.0,Mohammed Shami,4.0,PBKS,PBKS,,,,,1.0,34.0,"[1, 3, 5, 9]",,0.0,29.0,4.0,,0,16,43.0
11784,2020,CSK v PBKS,CSK,PBKS,"Sheikh Zayed Stadium, Abu Dhabi",1.0,2.0,Mohammed Shami,4.0,PBKS,,2.0,2.0,0.0,0.0,1.0,36.0,"[2, 8, 17, 19]",0.0,1.0,43.0,4.0,1.0,0,23,4.0
11785,2020,PBKS v RCB,PBKS,RCB,Dubai International Cricket Stadium,1.0,2.0,Mohammed Shami,4.0,PBKS,,,,,,0.0,29.0,"[2, 5, 11, 18]",,0.0,4.0,4.0,,0,76,43.0
11786,2020,PBKS v CSK,PBKS,CSK,Dubai International Cricket Stadium,1.0,2.0,Mohammed Shami,4.0,PBKS,,,,,,1.0,14.0,"[2, 4, 11]",,1.0,43.0,3.0,,0,26,4.0
11787,2020,MI v PBKS,MI,PBKS,Dubai International Cricket Stadium,2.0,1.0,Mohammed Shami,4.0,PBKS,,,,,,0.0,35.0,"[2, 5, 10, 18]",,0.0,4.0,3.4,,0,40,54.0
11788,2020,KKR v PBKS,KKR,PBKS,Sharjah Cricket Stadium,2.0,1.0,Mohammed Shami,4.0,PBKS,,,,,,2.0,30.0,"[2, 4, 16, 19]",,1.0,54.0,4.0,,0,12,83.0
11789,2020,PBKS v KKR,PBKS,KKR,"Sheikh Zayed Stadium, Abu Dhabi",2.0,1.0,Mohammed Shami,4.0,PBKS,,,,,,3.0,35.0,"[2, 4, 6, 19]",,1.0,83.0,4.0,,0,32,43.0
11790,2020,RR v PBKS,RR,PBKS,Sharjah Cricket Stadium,1.0,2.0,Mohammed Shami,4.0,PBKS,,,,,,1.0,30.0,"[1, 3, 6, 18]",0.0,1.0,43.0,4.0,1.0,0,12,85.0
11791,2020,RCB v PBKS,RCB,PBKS,Sharjah Cricket Stadium,2.0,1.0,Mohammed Shami,4.0,PBKS,,,,,,3.0,53.0,"[2, 4, 17, 19]",1.0,1.0,85.0,4.0,0.0,0,2,50.0
11792,2020,PBKS v RR,PBKS,RR,"Sheikh Zayed Stadium, Abu Dhabi",1.0,2.0,Mohammed Shami,4.0,PBKS,,,,,,2.0,45.0,"[2, 4, 18, 20]",,1.0,50.0,4.0,,0,89,0.0
11793,2020,SRH v PBKS,SRH,PBKS,Dubai International Cricket Stadium,2.0,1.0,Mohammed Shami,4.0,PBKS,PBKS,,,,,0.0,36.0,"[2, 5, 17]",,0.0,0.0,3.0,,0,82,27.0
11794,2020,PBKS v DC,PBKS,DC,Dubai International Cricket Stadium,2.0,1.0,Mohammed Shami,4.0,PBKS,,0.0,1.0,0.0,0.0,1.0,40.0,"[3, 5, 13, 20]",,1.0,27.0,4.0,,1,38,64.0
11795,2021,RR v PBKS,RR,PBKS,"Wankhede Stadium, Mumbai",1.0,2.0,Mohammed Shami,4.0,PBKS,,,,,,2.0,28.0,"[2, 5, 18, 20]",,1.0,64.0,4.0,,0,11,62.0
11796,2021,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",1.0,2.0,Mohammed Shami,4.0,PBKS,PBKS,,,,,2.0,33.0,"[1, 3, 14, 17]",,1.0,62.0,4.0,,0,28,67.0
11797,2021,DC v PBKS,DC,PBKS,"Wankhede Stadium, Mumbai",1.0,2.0,Mohammed Shami,4.0,PBKS,,9.0,12.0,0.0,0.0,2.0,21.0,"[1, 3, 11, 15]",,1.0,67.0,4.0,,0,34,-2.0
11798,2021,PBKS v SRH,PBKS,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,2.0,Mohammed Shami,4.0,PBKS,PBKS,,,,,0.0,53.0,"[2, 5, 13, 17]",,0.0,-2.0,4.0,,0,84,7.0
11799,2021,PBKS v MI,PBKS,MI,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,1.0,Mohammed Shami,4.0,PBKS,,3.0,3.0,0.0,0.0,0.0,16.0,"[1, 3]",,0.0,7.0,2.0,,0,21,58.0
11800,2021,PBKS v KKR,PBKS,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",1.0,2.0,Mohammed Shami,4.0,PBKS,PBKS,,,,,2.0,21.0,"[6, 16, 18, 20]",,1.0,58.0,4.0,,0,26,40.0
11801,2021,PBKS v RCB,PBKS,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",1.0,2.0,Mohammed Shami,4.0,PBKS,,1.0,2.0,0.0,0.0,1.0,25.0,"[2, 4, 6, 12]",,1.0,40.0,4.0,,0,20,29.0
11802,2021,PBKS v DC,PBKS,DC,"Narendra Modi Stadium, Motera, Ahmedabad",1.0,2.0,Mohammed Shami,4.0,PBKS,,,,,,1.0,28.0,"[2, 4, 18]",,0.0,29.0,3.4,,0,65,-2.0
11803,2021,RCB v PBKS,RCB,PBKS,Sharjah Cricket Stadium,2.0,1.0,Mohammed Shami,4.0,PBKS,,,,,,0.0,37.0,"[2, 4, 15]",,0.0,-2.0,3.0,,0,40,99.0
11804,2021,CSK v PBKS,CSK,PBKS,Dubai International Cricket Stadium,2.0,1.0,Mohammed Shami,4.0,PBKS,,,,,,3.0,39.0,"[2, 5, 17, 20]",,1.0,99.0,4.0,,0,23,33.0
11805,2021,MI v PBKS,MI,PBKS,"Sheikh Zayed Stadium, Abu Dhabi",1.0,2.0,Mohammed Shami,4.0,PBKS,,,,,,1.0,22.0,"[1, 3, 5, 20]",,1.0,33.0,4.0,,0,96,35.0
11806,2021,KKR v PBKS,KKR,PBKS,Dubai International Cricket Stadium,2.0,1.0,Mohammed Shami,4.0,PBKS,,,,,,1.0,42.0,"[2, 10, 17, 19]",,1.0,35.0,4.0,,0,95,53.0
11807,2021,SRH v PBKS,SRH,PBKS,Sharjah Cricket Stadium,1.0,2.0,Mohammed Shami,4.0,PBKS,PBKS,,,,,1.0,23.0,"[2, 4, 16, 19]",0.0,1.0,53.0,4.0,1.0,0,94,80.0
11810,2022,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",1.0,2.0,Mohammed Shami,4.0,GT,,,,,,3.0,25.0,"[1, 3, 5, 18]",,1.0,101.0,4.0,,0,69,62.0
11811,2022,PBKS v GT,PBKS,GT,"Brabourne Stadium, Mumbai",2.0,1.0,Mohammed Shami,4.0,GT,,,,,,2.0,30.0,"[1, 3, 6, 18]",,1.0,62.0,4.0,,0,38,43.0
11812,2022,SRH v GT,SRH,GT,"Dr DY Patil Sports Academy, Navi Mumbai",1.0,2.0,Mohammed Shami,4.0,GT,,,,,,1.0,36.0,"[1, 3, 15, 18]",0.0,1.0,43.0,4.0,1.0,0,71,4.0
11813,2022,RR v GT,RR,GT,"Dr DY Patil Sports Academy, Navi Mumbai",1.0,2.0,Mohammed Shami,4.0,GT,,,,,,0.0,32.0,"[1, 3, 5, 19]",,0.0,4.0,4.0,,0,58,29.0
11814,2022,GT v CSK,GT,CSK,"Maharashtra Cricket Association Stadium, Pune",2.0,1.0,Mohammed Shami,4.0,GT,,,,,,1.0,39.0,"[1, 3, 13, 15]",,1.0,29.0,4.0,,0,44,41.0
11815,2022,KKR v GT,KKR,GT,"Dr DY Patil Sports Academy, Navi Mumbai",1.0,2.0,Mohammed Shami,4.0,GT,,,,,,1.0,20.0,"[1, 3, 5, 16]",,1.0,41.0,4.0,,0,58,58.0
11816,2022,GT v SRH,GT,SRH,"Wankhede Stadium, Mumbai",2.0,1.0,Mohammed Shami,4.0,GT,,,,,,2.0,20.0,"[1, 3, 10, 17]",,1.0,58.0,4.0,,0,79,99.0
11817,2022,GT v RCB,GT,RCB,"Brabourne Stadium, Mumbai",2.0,1.0,Mohammed Shami,4.0,GT,,,,,,3.0,39.0,"[1, 3, 5, 17]",,1.0,99.0,4.0,,0,89,45.0
11818,2022,GT v PBKS,GT,PBKS,"Dr DY Patil Sports Academy, Navi Mumbai",1.0,2.0,Mohammed Shami,4.0,GT,,,,,,1.0,39.0,"[1, 3, 13, 17]",1.0,1.0,45.0,4.0,0.0,0,34,27.0
11819,2022,GT v MI,GT,MI,"Brabourne Stadium, Mumbai",2.0,1.0,Mohammed Shami,4.0,GT,,,,,,1.0,43.0,"[1, 3, 5, 16]",,1.0,27.0,4.0,,0,14,2.0
11820,2022,LSG v GT,LSG,GT,"Maharashtra Cricket Association Stadium, Pune",1.0,2.0,Mohammed Shami,4.0,GT,,,,,,0.0,42.0,"[1, 3, 16, 20]",,0.0,2.0,4.0,,0,28,43.0
11821,2022,CSK v GT,CSK,GT,"Wankhede Stadium, Mumbai",2.0,1.0,Mohammed Shami,4.0,GT,,,,,,1.0,5.0,"[1, 3, 5]",1.0,1.0,43.0,3.0,0.0,0,68,60.0
11822,2022,RCB v GT,RCB,GT,"Wankhede Stadium, Mumbai",1.0,2.0,Mohammed Shami,4.0,GT,,,,,,2.0,19.0,"[1, 3, 14, 20]",,1.0,60.0,4.0,,0,82,0.0
11823,2022,GT v RR,GT,RR,"Eden Gardens, Kolkata",2.0,1.0,Mohammed Shami,4.0,GT,,,,,,0.0,23.0,"[1, 3]",,0.0,0.0,2.0,,0,53,27.0
11824,2022,GT v RR,GT,RR,"Narendra Modi Stadium, Motera, Ahmedabad",2.0,1.0,Mohammed Shami,4.0,GT,,,,,,1.0,43.0,"[1, 3, 5, 19]",,0.0,27.0,4.0,,0,71,51.0
11825,2023,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",2.0,1.0,Mohammed Shami,4.0,GT,,,,,,1.0,33.0,"[1, 3, 10, 20]",1.0,1.0,51.0,4.0,1.0,0,42,62.0
11826,2023,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",2.0,1.0,Mohammed Shami,4.0,GT,,,,,,2.0,29.0,"[1, 3, 5, 19]",,1.0,62.0,4.0,,0,30,89.0
11827,2023,GT v KKR,GT,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",1.0,2.0,Mohammed Shami,4.0,GT,,,,,,3.0,41.0,"[1, 3, 5, 20]",,1.0,89.0,4.0,,0,77,39.0
11828,2023,PBKS v GT,PBKS,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2.0,1.0,Mohammed Shami,4.0,GT,,,,,,1.0,28.0,"[1, 3, 5, 18]",1.0,1.0,39.0,4.0,0.0,0,63,27.0
11829,2023,GT v RR,GT,RR,"Narendra Modi Stadium, Motera, Ahmedabad",1.0,2.0,Mohammed Shami,4.0,GT,,,,,,1.0,44.0,"[1, 3, 12, 18]",,0.0,27.0,4.0,,0,37,105.0
11830,2023,LSG v GT,LSG,GT,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1.0,2.0,Mohammed Shami,4.0,GT,,,,,,3.0,25.0,"[1, 3, 5, 19]",,1.0,105.0,4.0,,0,83,18.0
11831,2023,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",1.0,2.0,Mohammed Shami,4.0,GT,,,,,,0.0,18.0,"[1, 3, 19]",,0.0,18.0,3.0,,0,21,18.0
11832,2023,KKR v GT,KKR,GT,"Eden Gardens, Kolkata",2.0,1.0,Mohammed Shami,4.0,GT,,,,,,0.0,18.0,"[1, 3, 5, 17]",1.0,0.0,18.0,4.0,0.0,0,43,91.0
11833,2023,GT v DC,GT,DC,"Narendra Modi Stadium, Motera, Ahmedabad",2.0,1.0,Mohammed Shami,4.0,GT,,,,,,3.0,33.0,"[1, 3, 5, 20]",,1.0,91.0,4.0,,0,58,118.0
11834,2023,RR v GT,RR,GT,"Sawai Mansingh Stadium, Jaipur",2.0,1.0,Mohammed Shami,4.0,GT,,,,,,4.0,11.0,"[1, 3, 5, 7]",,1.0,118.0,4.0,,0,44,39.0
11835,2023,GT v LSG,GT,LSG,"Narendra Modi Stadium, Motera, Ahmedabad",1.0,2.0,Mohammed Shami,4.0,GT,,,,,,1.0,27.0,"[1, 3, 5, 17]",,1.0,39.0,4.0,,0,79,45.0
11836,2023,MI v GT,MI,GT,"Wankhede Stadium, Mumbai",2.0,1.0,Mohammed Shami,4.0,GT,,,,,,1.0,37.0,"[1, 3, 13, 17]",2.0,1.0,45.0,4.0,0.0,0,86,-2.0
11837,2023,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",1.0,2.0,Mohammed Shami,4.0,GT,GT,,,,,0.0,53.0,"[1, 3, 13, 19]",,0.0,-2.0,4.0,,0,77,116.0
11838,2023,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Mohammed Shami,4.0,GT,,0.0,1.0,0.0,0.0,4.0,21.0,"[1, 3, 5, 17]",,1.0,116.0,4.0,,1,13,37.0
11839,2023,CSK v GT,CSK,GT,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,1.0,Mohammed Shami,4.0,GT,GT,,,,,1.0,39.0,"[1, 3, 14, 19]",,1.0,37.0,4.0,,0,46,70.0
11840,2023,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",1.0,2.0,Mohammed Shami,4.0,GT,,5.0,5.0,0.0,1.0,2.0,28.0,"[1, 3, 16, 20]",,1.0,70.0,4.0,,0,22,48.0
11841,2023,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",1.0,2.0,Mohammed Shami,4.0,GT,,,,,,2.0,41.0,"[1, 3, 5]",,1.0,48.0,3.0,,0,56,4.0
11842,2017,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Mohammed Siraj,4.0,SRH,,,,,,,,,,,,,,0,17,54.0
11843,2017,RPS v SRH,RPS,SRH,"Maharashtra Cricket Association Stadium, Pune",1.0,2.0,Mohammed Siraj,4.0,SRH,,,,,,2.0,39.0,"[2, 5, 7, 14]",,1.0,54.0,4.0,,0,0,2.0
11844,2017,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Mohammed Siraj,4.0,SRH,,,,,,0.0,42.0,"[5, 13, 16, 18]",,0.0,2.0,4.0,,0,90,56.0
11845,2017,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",1.0,2.0,Mohammed Siraj,4.0,SRH,,,,,,2.0,26.0,"[2, 4, 13, 18]",,1.0,56.0,4.0,,0,21,68.0
11846,2017,SRH v MI,SRH,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Mohammed Siraj,4.0,SRH,,,,,,2.0,41.0,"[2, 5, 12, 17]",1.0,1.0,68.0,4.0,0.0,0,64,2.0
11847,2017,GL v SRH,GL,SRH,"Green Park, Kanpur",2.0,1.0,Mohammed Siraj,4.0,SRH,,,,,,0.0,32.0,"[3, 10, 16]",,0.0,2.0,3.0,,0,24,128.0
11848,2018,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",2.0,1.0,Mohammed Siraj,4.0,RCB,RCB,,,,,4.0,32.0,"[2, 5, 13, 17]",,1.0,128.0,4.0,,0,8,14.0
11849,2018,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Mohammed Siraj,4.0,RCB,,8.0,3.0,1.0,0.0,0.0,34.0,"[5, 7, 13, 18]",,0.0,14.0,4.0,,0,68,20.0
11850,2018,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Mohammed Siraj,4.0,RCB,RCB,,,,,0.0,35.0,"[7, 13, 15, 18]",2.0,0.0,20.0,4.0,0.0,0,82,8.0
11851,2018,RCB v KKR,RCB,KKR,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Mohammed Siraj,4.0,RCB,,0.0,0.0,0.0,0.0,0.0,48.0,"[5, 15, 17, 19]",1.0,0.0,8.0,4.0,0.0,1,3,52.0
11852,2018,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Mohammed Siraj,4.0,RCB,,,,,,2.0,40.0,"[7, 9, 17, 19]",,1.0,52.0,4.0,,0,84,56.0
11853,2018,CSK v RCB,CSK,RCB,"Maharashtra Cricket Association Stadium, Pune",1.0,2.0,Mohammed Siraj,4.0,RCB,RCB,,,,,2.0,28.0,"[5, 8, 17, 19]",,1.0,56.0,4.0,,0,38,15.0
11854,2018,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Mohammed Siraj,4.0,RCB,,3.0,7.0,0.0,0.0,0.0,18.0,"[7, 10]",1.0,0.0,15.0,2.0,0.0,0,82,101.0
11855,2018,DC v RCB,DC,RCB,"Arun Jaitley Stadium, Delhi",2.0,1.0,Mohammed Siraj,4.0,RCB,,,,,,3.0,25.0,"[6, 13, 17, 19]",,1.0,101.0,4.0,,0,33,25.0
11856,2018,PBKS v RCB,PBKS,RCB,"Holkar Cricket Stadium, Indore",2.0,1.0,Mohammed Siraj,4.0,RCB,,,,,,1.0,46.0,"[8, 16, 18, 20]",,0.0,25.0,4.0,,0,65,41.0
11857,2018,RCB v SRH,RCB,SRH,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Mohammed Siraj,4.0,RCB,,,,,,1.0,17.0,"[6, 8, 15]",1.0,1.0,41.0,3.0,0.0,0,64,27.0
11858,2018,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2.0,1.0,Mohammed Siraj,4.0,RCB,RCB,,,,,1.0,43.0,"[5, 12, 18, 20]",,0.0,27.0,4.0,,0,95,45.0
11859,2019,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,2.0,Mohammed Siraj,4.0,RCB,RCB,14.0,12.0,0.0,2.0,1.0,33.0,"[8, 11, 16, 19]",,1.0,45.0,4.0,,0,90,55.0
11860,2019,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Mohammed Siraj,4.0,RCB,,0.0,1.0,0.0,0.0,1.0,5.0,"[15, 17]",,1.0,55.0,2.0,,1,31,78.0
11861,2019,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Mohammed Siraj,4.0,RCB,RCB,,,,,2.0,38.0,"[5, 12, 18, 20]",2.0,1.0,78.0,4.0,0.0,0,88,7.0
11862,2019,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",1.0,2.0,Mohammed Siraj,4.0,RCB,,3.0,8.0,0.0,0.0,0.0,38.0,"[4, 6, 18, 20]",,0.0,7.0,4.0,,0,59,31.0
11863,2019,RCB v KKR,RCB,KKR,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Mohammed Siraj,4.0,RCB,,,,,,1.0,25.0,"[5, 7, 17, 19]",,1.0,31.0,4.0,,0,50,-2.0
11864,2019,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Mohammed Siraj,4.0,RCB,RCB,,,,,0.0,36.0,"[7, 9, 18]",,0.0,-2.0,2.2,,0,31,30.0
11865,2019,PBKS v RCB,PBKS,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2.0,1.0,Mohammed Siraj,4.0,RCB,,1.0,5.0,0.0,0.0,1.0,14.0,"[8, 19]",,0.0,30.0,1.5,,0,69,23.0
11866,2019,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",1.0,2.0,Mohammed Siraj,4.0,RCB,RCB,,,,,1.0,54.0,"[6, 13, 17, 20]",,0.0,23.0,4.0,,0,64,27.0
11867,2019,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",1.0,2.0,Mohammed Siraj,4.0,RCB,,0.0,0.0,0.0,0.0,1.0,21.0,"[4, 18]",,1.0,27.0,2.0,,1,18,4.0
11869,2020,MI v RCB,MI,RCB,"Sheikh Zayed Stadium, Abu Dhabi",1.0,2.0,Mohammed Siraj,4.0,RCB,,,,,,3.0,8.0,"[2, 4, 6, 19]",,1.0,121.0,4.0,,0,8,62.0
11870,2020,RCB v SRH,RCB,SRH,Sharjah Cricket Stadium,1.0,2.0,Mohammed Siraj,4.0,RCB,RCB,,,,,2.0,28.0,"[6, 11, 16, 20]",1.0,1.0,62.0,3.1,0.0,0,64,6.0
11871,2020,DC v RCB,DC,RCB,"Sheikh Zayed Stadium, Abu Dhabi",1.0,2.0,Mohammed Siraj,4.0,RCB,,2.0,3.0,0.0,0.0,0.0,12.0,[6],,0.0,6.0,1.0,,0,45,45.0
11872,2020,RCB v DC,RCB,DC,Dubai International Cricket Stadium,2.0,1.0,Mohammed Siraj,4.0,RCB,RCB,,,,,1.0,29.0,"[2, 4, 19]",1.0,1.0,45.0,3.0,0.0,0,79,68.0
11873,2020,RCB v PBKS,RCB,PBKS,Sharjah Cricket Stadium,1.0,2.0,Mohammed Siraj,4.0,RCB,,5.0,4.0,0.0,1.0,2.0,34.0,"[7, 9, 16, 19]",,1.0,68.0,4.0,,0,66,-2.0
11874,2020,RCB v KKR,RCB,KKR,Sharjah Cricket Stadium,1.0,2.0,Mohammed Siraj,4.0,RCB,,,,,,0.0,44.0,"[7, 12, 16]",,0.0,-2.0,3.0,,0,86,37.0
11875,2020,RCB v CSK,RCB,CSK,Dubai International Cricket Stadium,1.0,2.0,Mohammed Siraj,4.0,RCB,,,,,,1.0,24.0,"[3, 5, 17]",1.0,0.0,37.0,3.0,0.0,0,88,6.0
11876,2020,RCB v SRH,RCB,SRH,"Sheikh Zayed Stadium, Abu Dhabi",1.0,2.0,Mohammed Siraj,4.0,RCB,RCB,,,,,0.0,29.0,"[4, 12]",1.0,0.0,6.0,2.0,0.0,0,30,67.0
11877,2021,MI v RCB,MI,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,1.0,Mohammed Siraj,4.0,RCB,RCB,10.0,7.0,0.0,1.0,2.0,28.0,"[1, 3, 6, 19]",,1.0,67.0,4.0,,0,16,8.0
11878,2021,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,2.0,Mohammed Siraj,4.0,RCB,,0.0,1.0,0.0,0.0,0.0,22.0,"[1, 3, 12, 17]",,0.0,8.0,4.0,,1,8,74.0
11879,2021,RCB v KKR,RCB,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,2.0,Mohammed Siraj,4.0,RCB,,,,,,2.0,25.0,"[1, 3, 6, 19]",0.0,1.0,74.0,4.0,1.0,0,73,16.0
11881,2021,CSK v RCB,CSK,RCB,"Wankhede Stadium, Mumbai",2.0,1.0,Mohammed Siraj,4.0,RCB,RCB,,,,,3.0,27.0,"[1, 3, 5, 19]",,1.0,101.0,4.0,,0,91,18.0
11882,2021,DC v RCB,DC,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",1.0,2.0,Mohammed Siraj,4.0,RCB,,12.0,14.0,1.0,0.0,0.0,32.0,"[1, 3, 17, 19]",,0.0,18.0,4.0,,0,83,27.0
11883,2021,PBKS v RCB,PBKS,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",2.0,1.0,Mohammed Siraj,4.0,RCB,RCB,,,,,1.0,44.0,"[2, 4, 15, 20]",,0.0,27.0,4.0,,0,81,4.0
11884,2021,KKR v RCB,KKR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",1.0,2.0,Mohammed Siraj,4.0,RCB,RCB,0.0,1.0,0.0,0.0,0.0,24.0,"[2, 5, 19]",,0.0,4.0,3.0,,1,6,23.0
11885,2021,RCB v PBKS,RCB,PBKS,Sharjah Cricket Stadium,1.0,2.0,Mohammed Siraj,4.0,RCB,,8.0,10.0,0.0,1.0,0.0,12.0,"[1, 3]",1.0,1.0,23.0,2.0,0.0,0,95,12.0
11886,2021,RCB v SRH,RCB,SRH,"Sheikh Zayed Stadium, Abu Dhabi",2.0,1.0,Mohammed Siraj,4.0,RCB,,,,,,0.0,33.0,"[1, 3, 15, 19]",1.0,0.0,12.0,4.0,0.0,0,62,8.0
11887,2021,RCB v DC,RCB,DC,Dubai International Cricket Stadium,2.0,1.0,Mohammed Siraj,4.0,RCB,,,,,,0.0,17.0,"[1, 3, 19]",,0.0,8.0,3.0,,0,74,56.0
11888,2021,RR v RCB,RR,RCB,Dubai International Cricket Stadium,2.0,1.0,Mohammed Siraj,4.0,RCB,,,,,,2.0,25.0,"[2, 7, 18, 20]",,1.0,56.0,4.0,,0,33,14.0
11889,2021,RCB v MI,RCB,MI,Dubai International Cricket Stadium,1.0,2.0,Mohammed Siraj,4.0,RCB,,,,,,0.0,18.0,"[2, 6, 19]",1.0,0.0,14.0,3.0,0.0,0,7,33.0
11890,2021,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,1.0,2.0,Mohammed Siraj,4.0,RCB,,,,,,1.0,15.0,"[2, 4, 15]",,1.0,33.0,3.0,,0,13,4.0
11891,2021,RCB v KKR,RCB,KKR,Sharjah Cricket Stadium,1.0,2.0,Mohammed Siraj,4.0,RCB,,,,,,0.0,23.0,"[1, 3, 18]",,0.0,4.0,3.0,,0,47,68.0
